query-id	corpus-id	score
40	wimsktta	0.55
40	fb04slz0	0.55
40	yqfx56y5	0.55
40	p0fwmnn3	0.55
40	guij6nyd	0.55
40	bsypo08l	0.55
40	vqtx98xm	0.55
40	i8cywew0	0.55
40	g4sg2nex	0.55
40	ijv7bcdx	0.55
40	rjmgybzn	0.55
40	dutb3zl6	0.55
40	ihjcc9z9	0.55
40	mbqk1icf	0.55
40	jojtdu3a	0.55
40	ib4kq2ml	0.55
40	e4c26nn9	0.55
40	4ni9d2ss	0.55
40	z0qzgu5m	0.55
40	eiobmxp2	0.55
40	62qe4fb0	0.55
40	h8abjsxr	0.55
40	fofy6whl	0.55
40	kfw6h36u	0.55
40	3hh2r4vc	0.55
40	nkjy64gn	0.55
40	fs07zdu6	0.55
40	55ho9av4	0.55
40	80somkkm	0.55
40	qcezqpze	0.55
40	2zaxn6tq	0.55
40	5tb29n9s	0.55
40	nvs1nt6p	0.55
40	85zntq7i	0.55
40	35oagukj	0.55
40	txuthqgo	0.55
40	ii6ih2r0	0.55
40	82e5l0xm	0.55
40	umpjro2y	0.55
40	lxpwut0w	0.55
40	2xzam3x9	0.55
40	xtibubra	0.55
40	jmrg4oeb	0.55
40	hechmemo	0.55
40	1ysxsj2n	0.55
40	78qyuk5x	0.55
40	i4tevhqf	0.55
40	fednx1tz	0.55
40	heh7esdt	0.55
40	w9ld7jpx	0.55
40	e37ns629	0.55
40	0aicuibg	0.55
40	lt09z61w	0.55
40	vblgotjn	0.55
40	p5a9glgr	0.55
40	13f9lvhx	0.55
40	6f9ghgc9	0.55
40	gmk4qo4i	0.55
40	jpyrk7gk	0.55
40	h3ftgzqz	0.55
40	tph5n7ak	0.55
40	8n4cnfiw	0.55
40	msggi1p2	0.55
40	qabupjgk	0.55
40	86blwq0z	0.55
40	jjdr14fe	0.55
40	blqzi69t	0.55
40	vdm8y17y	0.55
40	zi98dq1v	0.55
40	vpodtbjk	0.55
40	tfz6f32q	0.55
40	uc0vp5pr	0.54
40	mzsrg0sn	0.54
40	syf0o2sd	0.54
40	85acs4lk	0.54
40	kmclx8ui	0.54
40	l6awxamv	0.54
40	n7ylgqfu	0.54
40	binxayw2	0.54
40	iihgc5nr	0.54
40	j5v77tof	0.54
40	8nyew5i5	0.54
40	diahoew3	0.54
40	r9bbomvk	0.54
40	gargtae0	0.54
40	6wbrv9o1	0.54
40	91otsemm	0.54
40	oa1uoqu5	0.54
40	btiy6jhr	0.54
40	64yvgn4u	0.54
40	mwj2qby4	0.54
40	du6l831u	0.54
40	nzpkxe4l	0.54
40	fe4q87ot	0.54
40	5pv11lfo	0.54
40	ojp6p31u	0.54
40	pddpil6n	0.54
40	m505x8qo	0.54
40	4nrpcado	0.54
40	0f6vceh4	0.54
40	v7asfaxc	0.54
40	z1qh8286	0.54
40	bvvjdnp7	0.54
40	a8l7yvwv	0.54
40	fnj57b0l	0.54
40	hw4adeg9	0.54
40	m7q1roay	0.54
40	ds18bvzq	0.54
40	a60caaqb	0.54
40	b7uzeq0j	0.54
40	yyinuqgv	0.54
40	eifrg2fe	0.54
40	ca1m6147	0.54
40	gr0lzz6r	0.54
40	z11exbyu	0.54
40	xh41koro	0.54
40	d0dniyi2	0.54
40	zl7akcul	0.54
40	41ogljo8	0.54
40	6n0n5l4f	0.54
40	cfomrgjo	0.54
40	vy1obqyp	0.54
40	m400cal3	0.54
40	snq6o1cm	0.54
40	ccrupdwj	0.54
40	dblrxlt1	0.54
40	z5offdw2	0.54
40	urpianz6	0.54
40	n2o7iiew	0.54
40	6q8afty7	0.54
40	4r6jbv44	0.54
40	28087x9j	0.54
40	xvfl7ycj	0.54
40	k325yctx	0.54
40	hs417muq	0.54
40	bam3pa70	0.54
40	52kqp9yw	0.54
40	doy9ztty	0.54
40	hveqwje0	0.54
40	a0dpwsuf	0.54
40	716jsv5j	0.54
40	uaonz8yr	0.54
40	j3avpu1y	0.54
40	38699x1n	0.54
40	oir3rlb7	0.54
40	o47v5vgw	0.54
40	bjyzrmsb	0.54
40	qc5bhxgj	0.54
40	qy2iqjcz	0.54
40	b5mvqb4p	0.54
40	44nws0cm	0.54
40	x1evu4w9	0.54
40	hms3jor0	0.54
40	gems2j13	0.54
40	c5kmn9ov	0.54
40	dlxtbm97	0.54
40	0kxo3a4q	0.54
40	fcvddgvy	0.54
40	kkga96h9	0.54
40	2jccfcun	0.54
40	srfc9sk1	0.54
40	6jakyj24	0.54
40	d2f994mb	0.54
40	ky96gf36	0.54
40	cusk2t80	0.54
40	eopmma5j	0.54
40	oxs048lr	0.54
40	6qsk6mij	0.54
40	wadkoj8j	0.54
40	aavoq7q7	0.54
40	3pxc5wot	0.54
40	etdnqj8j	0.54
40	ll8d5hah	0.54
40	dgw5kua8	0.54
40	sl5zy8nj	0.54
40	tfo6b6pa	0.54
40	w5ytp1q7	0.54
40	xxcx7hg5	0.54
40	j5bepvvw	0.54
40	7kxi7px1	0.54
40	9ul4682l	0.54
40	lw31801a	0.54
40	h2uc7ria	0.54
40	24wyajfj	0.54
40	k5il9xmt	0.54
40	az828etz	0.54
40	93bwhhft	0.54
40	c1lykari	0.54
40	8l411r1w	0.54
40	8871aifz	0.54
40	zbzcplli	0.54
40	4qjklght	0.53
40	d3rrnjz2	0.53
40	wt4pxu08	0.53
40	mk7992xk	0.53
40	lgrk3zs6	0.53
40	i6vuhaiv	0.53
40	tepz74ow	0.53
40	jmvwk2im	0.53
40	d84q9baj	0.53
40	fzbnnyj1	0.53
40	gw4nau1u	0.53
40	t1n4fbsi	0.53
40	tsrvt356	0.53
40	ayi928ct	0.53
40	5duo9ffv	0.53
40	tcvqzk3k	0.53
40	hg77m7xf	0.53
40	5f2e6063	0.53
40	0buf3501	0.53
40	xvsnmatl	0.53
40	9l4786lb	0.53
40	sizuq2zs	0.53
40	69touqca	0.53
40	iufb8ab6	0.53
40	dxuabscn	0.53
40	iljmhdd1	0.53
40	733c0biq	0.53
40	yxiacesg	0.53
40	9gjv37dh	0.53
40	pwou07e2	0.53
40	xs32un2d	0.53
40	i1x9bx9g	0.53
40	u5d9tcdl	0.53
40	1wyyk3o8	0.53
40	ae4u3avz	0.53
40	wgtatr8v	0.53
40	4rhlkhji	0.53
40	zo2llmg8	0.53
40	dpa8zzc3	0.53
40	1vhxcbx7	0.53
40	gz72x0r1	0.53
40	s7uqawbd	0.53
40	lgze4zex	0.53
40	tnfgbl05	0.53
40	2g0zq9dh	0.53
40	ekkoa87k	0.53
40	vjrf6y70	0.53
40	5gu6kc0e	0.53
40	1le537yd	0.53
40	6sf5xepa	0.53
40	kbxjxeh5	0.53
40	upcf15q5	0.53
40	bdmlvdlx	0.53
40	m88ha8ry	0.53
40	01yq2p7h	0.53
40	u6ussgyb	0.53
40	50ucr7cz	0.53
40	08rbygz3	0.53
40	bp6st31f	0.53
40	jjraqr85	0.53
40	vvu3ad43	0.53
40	p1ma4akz	0.53
40	mhcy53fk	0.53
40	mp7ajr6s	0.53
40	3li11llq	0.53
40	x72m6shg	0.53
40	iax2mm9o	0.53
40	50k0fgqx	0.53
40	ty41xob0	0.53
40	29y1sike	0.53
40	eqwxkwqa	0.53
40	j6y806qu	0.53
40	a4wnrhxa	0.53
40	qvcgebjg	0.53
40	xsgxd5sy	0.53
40	6zwbyszc	0.53
40	zo2ff0jk	0.53
40	65uifxid	0.53
40	ea99j2qn	0.53
40	e0s3o2r4	0.53
40	94xxzksq	0.53
40	hcxbkvgd	0.53
40	kmwncmq8	0.53
40	nqxo3f45	0.53
40	j1sgaido	0.53
40	y7mrifv6	0.53
40	dp2xzul1	0.53
40	nsnvm97l	0.53
40	8y4j510s	0.53
40	7xd0msyk	0.53
40	qzqnho4i	0.53
40	ijtz50ut	0.53
40	nbcob7rl	0.53
40	lmqf1ls8	0.53
40	w7ciuyno	0.53
40	rm92dalc	0.53
40	qmte3cbb	0.53
40	gxxv6kmj	0.53
40	z5uhrta5	0.53
40	iinpkixn	0.53
40	xz2hnym0	0.53
40	82709xmy	0.53
40	mn0l7nar	0.53
40	wg7cpimw	0.53
40	d25qfq0f	0.53
40	nkwgn3el	0.53
40	03898v6y	0.53
40	1qnzk3vd	0.53
40	jtszdioh	0.53
40	z3rpoqao	0.53
40	w72ma7fp	0.53
40	o6yruxyd	0.53
40	js9ek5me	0.53
40	ut1k8xe7	0.53
40	7972ps41	0.53
40	ma4cet3z	0.53
40	xq70rn1j	0.53
40	0mzoti1m	0.53
40	rc7pwlcv	0.53
40	a4d0h6iz	0.53
40	ee9g51v2	0.53
40	snra23sy	0.53
40	salhgyfk	0.53
40	hcfoj5l1	0.53
40	nf3rdty6	0.53
40	8g130j3k	0.53
40	fw640zdb	0.53
40	v550hfnf	0.53
40	9uj8s19h	0.53
40	j59tm40d	0.53
40	oaktb562	0.53
40	kx1j99yw	0.53
40	1m9s5bus	0.53
40	4ihv80au	0.52
40	ajbypz7g	0.52
40	tn7wenyd	0.52
40	u2bx4ty4	0.52
40	75qd8h9m	0.52
40	8heicyda	0.52
40	gunn55f9	0.52
40	g0737pk6	0.52
40	8zwsi4nk	0.52
40	syoq7pjy	0.52
40	sok56yga	0.52
40	zvvdqk4b	0.52
40	pfvao2w0	0.52
40	oalp8ty7	0.52
40	qqg3d20k	0.52
40	qz3vii3n	0.52
40	f5wvxgc8	0.52
40	ss38363u	0.52
40	8l6ehcu6	0.52
40	pw6jg65l	0.52
40	3t75dbb7	0.52
40	msqhnyhw	0.52
40	qnf8o5br	0.52
40	esg72lpv	0.52
40	9vvtiquw	0.52
40	0seurnlu	0.52
40	9ebxjekp	0.52
40	0zeppske	0.52
40	uzdydmmh	0.52
40	d3xgvhrd	0.52
40	41isp0wj	0.52
40	bsgqsdbx	0.52
40	9zd88mba	0.52
40	52cdi5bv	0.52
40	v5pcpss9	0.52
40	48qq1f78	0.52
40	3nd6ptrg	0.52
40	wt9j5mvd	0.52
40	5mu5ra29	0.52
40	jr255dwn	0.52
40	swmbhx8z	0.52
40	9jbvci9i	0.52
40	haakrywp	0.52
40	axon4jdc	0.52
40	kdg9d6w9	0.52
40	cy4eo4vu	0.52
40	vyxw1e6w	0.52
40	agn6w3lk	0.52
40	1fxrmuzl	0.52
40	73fysgkq	0.52
40	6kiiluon	0.52
40	fw5qrkpo	0.52
40	jfdshwfh	0.52
40	a0p56at6	0.52
40	7xp3szhz	0.52
40	bgdcm1i1	0.52
40	q0hupvz2	0.52
40	rvr86c6c	0.52
40	qm44flh4	0.52
40	n7k164bq	0.52
40	7cb88t8n	0.52
40	nzjz0q8b	0.52
40	shvsnkxd	0.52
40	yh1d2g75	0.52
40	pp5h06eo	0.52
40	u5gjsvq8	0.52
40	j6hcp6zx	0.52
40	c4vk23a6	0.52
40	r2iqpmmc	0.52
40	c3fvmevd	0.52
40	r2rnnsfh	0.52
40	4c8yp06w	0.52
40	eroqjkoh	0.52
40	v9suydte	0.52
40	k8idbdp1	0.52
40	k2q9ziks	0.52
40	3jb0wnsv	0.52
40	vcfljekt	0.52
40	52ysigfm	0.52
40	63yyjpp0	0.52
40	juz9jnfk	0.52
40	c81hzdge	0.52
40	ytjm488j	0.52
40	dtax0yti	0.52
40	qhyfx1i9	0.52
40	pzhj0n61	0.52
40	w296pll9	0.52
40	m95bmi9t	0.52
40	i17gweqp	0.52
40	qgvue8yw	0.52
40	i9q5il41	0.52
40	udwomjop	0.52
40	6dvpqgf5	0.52
40	r5a46n9a	0.52
40	6ghod65y	0.52
40	dpk3fqqj	0.52
40	a21ub1e9	0.52
40	40l8eiyd	0.52
40	zu46bdpu	0.52
40	ycch15k8	0.52
40	cuibodql	0.52
40	t3iaft1u	0.52
40	wicc796j	0.52
40	oj4ue0ur	0.52
40	xcsl2evz	0.52
40	3y47oszt	0.52
40	9erqp86r	0.52
40	mrh4my3u	0.52
40	gcgc9g9x	0.52
40	e117g64b	0.52
40	72d16bdp	0.52
40	ou8lm4yl	0.52
40	mweeepam	0.52
40	cmr58nm5	0.52
40	nftf171a	0.52
40	7d7i3cc8	0.52
40	wxhbwcfr	0.52
40	q5tlml4m	0.52
40	45rhlb8k	0.52
40	ea78sjcs	0.52
40	qmcw42pw	0.52
40	lg7nnmb6	0.52
40	rrj684c4	0.52
40	0vjs2w3l	0.52
40	64bxnvdg	0.52
40	k6hh7yft	0.52
40	dtfw8o4g	0.52
40	nwpzla09	0.52
40	2brbgvqo	0.52
40	q86nga34	0.52
40	hep09rv3	0.52
40	8kg6wi88	0.52
40	b9vkja80	0.52
40	g8p2lsr0	0.52
40	kh7sv14c	0.52
40	2pyauukk	0.52
40	wwqak675	0.52
40	hb9leola	0.52
40	jjm7y07m	0.52
40	6bv54unc	0.52
40	797r1kpy	0.52
40	cfe8yujp	0.52
40	iz9z4r36	0.52
40	nnihh9iq	0.52
40	tx7rbtau	0.52
40	u3sgvaoc	0.52
40	en8jf7fj	0.52
40	rh235u7a	0.52
40	vvui9das	0.52
40	t8xg1vak	0.52
40	1bngtom5	0.52
40	vimbhox4	0.52
40	zknmfgsh	0.52
40	zr34se61	0.52
40	ax6v6ham	0.52
40	xy7d2rhf	0.52
40	yta9eqab	0.52
40	z122v1uz	0.52
40	ygl8pidl	0.52
40	gbyyehbu	0.52
40	yycoj0uk	0.51
40	v861kk0i	0.51
40	zzi2xv3p	0.51
40	5emihtwr	0.51
40	uiy0hrrg	0.51
40	dg1fe7ft	0.51
40	z9p1ylsr	0.51
40	klj710h2	0.51
40	08b0g46x	0.51
40	g0gh28hu	0.51
40	9p0x1gus	0.51
40	l5m3w572	0.51
40	yd77xfg2	0.51
40	awitk3se	0.51
40	vozji3so	0.51
40	d5yt2fih	0.51
40	qd9bh7jk	0.51
40	vafnd4c3	0.51
40	ac04rpl2	0.51
40	s71ail2e	0.51
40	r85o4d20	0.51
40	dbowa5bt	0.51
40	ailr08y5	0.51
40	grev6m4q	0.51
40	w4f7unne	0.51
40	lffsogc9	0.51
40	k0osv3ay	0.51
40	6gnaop64	0.51
40	7h4402uq	0.51
40	ewb09f5h	0.51
40	scm7lgn5	0.51
40	c9bdigm6	0.51
40	4krh89av	0.51
40	y7dqrmz1	0.51
40	4guarm0k	0.51
40	yg5whfr8	0.51
40	yqta922z	0.51
40	2epzn6pb	0.51
40	x86d5pvb	0.51
40	mzf7j8xd	0.51
40	9t7v7ipt	0.51
40	5367d55r	0.51
40	jm7ai868	0.51
40	amlwjapw	0.51
40	4qu7fiwm	0.51
40	def17lur	0.51
40	y518wxhl	0.51
40	z1n77bzz	0.51
40	157qsh5z	0.51
40	gmq5zs2d	0.51
40	6vw88jib	0.51
40	k7v17c04	0.51
40	pg466dan	0.51
40	gqlid559	0.51
40	vn3p2cjk	0.51
40	t52cryyz	0.51
40	1c4m2fym	0.51
40	2yjuf053	0.51
40	h2nt96mx	0.51
40	cc7eh1mf	0.51
40	gqpt0km1	0.51
40	ipi81ce3	0.51
40	bzldjzp3	0.51
40	mk6lfyez	0.51
40	hbr4seeh	0.51
40	kkgbb6zf	0.51
40	ivf3o5yu	0.51
40	zn6eey4g	0.51
40	mshnpv9c	0.51
40	w1quh4fx	0.51
40	sdx37sup	0.51
40	l5n30kbm	0.51
40	fs3kasu8	0.51
40	08c6p3c8	0.51
40	x05tfkgx	0.51
40	kpz0o1ag	0.51
40	rrx2r4n2	0.51
40	riitjx0f	0.51
40	k7v15131	0.51
40	dkzqfs7m	0.51
40	wynyrumi	0.51
40	ewdfqktw	0.51
40	r55fe25x	0.51
40	xqormumf	0.51
40	7vrd6l52	0.51
40	0bx704ao	0.51
40	zju1wlo5	0.51
40	afqhws4a	0.51
40	eegh2umz	0.51
40	3um507y0	0.51
40	yilv9z2m	0.51
40	ar6psvlo	0.51
40	bwkns0ts	0.51
40	bmwgq7py	0.51
40	p8fmj516	0.51
40	6tcho8u0	0.51
40	p9x52qqz	0.51
40	xnamt7q4	0.51
40	yb54i1ne	0.51
40	sniabjhu	0.51
40	r0ymg3j1	0.51
40	krgplspc	0.51
40	s9gje0pz	0.51
40	qa5w0v6g	0.51
40	fcdp5jb9	0.51
40	uadfehr6	0.51
40	aaf5isj7	0.51
40	f6ikfoe8	0.51
40	82d0s6po	0.51
40	anen3dor	0.51
40	h3zi8k8g	0.51
40	c70kb6vb	0.51
40	5gsbtfag	0.51
40	s3hval1a	0.51
40	llqpfhwg	0.51
40	0x4b2f6e	0.51
40	44lulf16	0.51
40	3kmxzbm7	0.51
40	xeq0dq6u	0.51
40	jvnfkwzv	0.51
40	40ejbv5j	0.51
40	ubpqezmx	0.51
40	nb8hpst0	0.51
40	k9m5msvy	0.51
40	a09wfmj9	0.51
40	bv65yaak	0.51
40	3te9egjp	0.51
40	bqo203pf	0.51
40	nz8qvuw6	0.51
40	p628h7c8	0.51
40	kbkrkyhr	0.51
40	9ieyip27	0.51
40	50hqr249	0.51
40	52c4xhiw	0.51
40	w4d45fue	0.51
40	bdwc7ig6	0.51
40	nsktc9v4	0.51
40	39giu15x	0.51
40	rgrt6e6r	0.51
40	kzywffu9	0.51
40	6r8d3b6g	0.51
40	4iwddq2u	0.51
40	qfmzrexc	0.51
40	kqjdfwom	0.51
40	qekn90vv	0.51
40	ydywrk62	0.51
40	e6jt8yhs	0.51
40	t0cw7l2a	0.51
40	q4g1ehlw	0.51
40	35wfw3zn	0.51
40	vhb280gz	0.51
40	9yenf9w3	0.51
40	j5zr528a	0.51
40	qxdakdk0	0.51
40	4m9p717r	0.51
40	eqiokrub	0.51
40	ipyhofye	0.51
40	sj0441io	0.51
40	bsd32j8r	0.51
40	3dj09cfo	0.51
40	zwuozd2u	0.51
40	6gzhoz6s	0.51
40	kpkrejvg	0.51
40	mxcfkyui	0.51
40	v38tjof3	0.51
40	bcx51aci	0.51
40	vuvgi8xx	0.51
40	6ez0u7iq	0.51
40	ld0vo1rl	0.51
40	l0b5f0jk	0.51
40	b5329o75	0.51
40	kzd9vvci	0.51
40	4bripmvh	0.51
40	jaak22sb	0.51
40	u3cz9pv9	0.51
40	m0w8804y	0.51
40	lt0uo7q3	0.51
40	1dxu14b1	0.51
40	xvba5mqq	0.51
40	szsb1oan	0.51
40	s2dq2257	0.51
40	6pgzlr8k	0.51
40	4u6oby8s	0.51
40	holpplci	0.51
40	txssq1p1	0.51
40	ryt4ggp0	0.51
40	x98j7mii	0.51
40	ufu4uy2k	0.51
40	eiulendi	0.51
40	43gik8e3	0.51
40	uoqkfjie	0.51
40	n9rwixr4	0.51
40	yfn9vaan	0.51
40	g1oqvc5i	0.51
40	7y1t3tqd	0.5
40	r6y70to9	0.5
40	axmc19px	0.5
40	t8q99tlq	0.5
40	n0actmsc	0.5
40	rsp9x9ve	0.5
40	047xpt2c	0.5
40	2gyunenw	0.5
40	my0lmibg	0.5
40	l10ff3m6	0.5
40	7fxavlgx	0.5
40	62izhj8d	0.5
40	2vh8hlgv	0.5
40	hvrj71r3	0.5
40	gez2lawv	0.5
40	8s8gezpz	0.5
40	8g6julo6	0.5
40	ub0r006v	0.5
40	pgo8a33y	0.5
40	afw20ln3	0.5
40	4oz6r7op	0.5
40	vje3uoq0	0.5
40	fxfsr9bj	0.5
41	0iy8stse	0.66
41	zz299uk5	0.66
41	7g7yt23q	0.64
41	e76foj38	0.64
41	fm8koqjd	0.63
41	ix2cbs4j	0.63
41	lt9748vk	0.63
41	mqnim7pe	0.63
41	qq9nf8dr	0.63
41	8tima7kw	0.62
41	tjqd1srq	0.62
41	vvuaegse	0.61
41	8c53ne5x	0.61
41	jnugy88i	0.61
41	n2c2typl	0.61
41	tdxrx9se	0.61
41	rno1kjjh	0.6
41	y1shr2xa	0.6
41	tnp0lrrh	0.6
41	9wn91fj2	0.59
41	zzfjnhgo	0.59
41	dyuw4kbm	0.59
41	ncfo2v89	0.59
41	n3d130t8	0.59
41	80w0wu9e	0.58
41	zxb8zfep	0.58
41	8yvu9xhw	0.58
41	961h5r54	0.58
41	csujgaae	0.58
41	9gtnsyts	0.58
41	x9ehr5zj	0.58
41	fr6kvil3	0.58
41	5beiw78k	0.57
41	4f6h7agt	0.57
41	g7cqx652	0.57
41	f3eogz0n	0.57
41	aey40pif	0.57
41	atee6lis	0.57
41	uw7qt4jd	0.57
41	2x9rdzzb	0.56
41	kr86wlax	0.56
41	dl3vkqas	0.56
41	g2ps8m3y	0.56
41	96001cps	0.56
41	6wqxcshu	0.56
41	bsz2lda6	0.56
41	39jjedq0	0.56
41	9cy1jrw9	0.56
41	g6ltr6am	0.56
41	8ynk9k8r	0.56
41	p5owyivo	0.56
41	x599uy7o	0.56
41	tdkqrjtm	0.56
41	e3t1f0rt	0.55
41	nwfdnez1	0.55
41	dm6595rh	0.55
41	i2rbfnvz	0.55
41	ts4cn0qc	0.55
41	d25iozi0	0.55
41	lv5w32p1	0.55
41	exy69neu	0.55
41	ebyvjyj9	0.55
41	1exvjxwx	0.55
41	2ijud66d	0.55
41	70inem5k	0.55
41	ltd6ueoi	0.55
41	2cwvga0k	0.55
41	fg0lcl64	0.55
41	0wspp086	0.55
41	jztq1qbf	0.54
41	8rfhwqp5	0.54
41	2gb9pzy0	0.54
41	n64t89pn	0.54
41	gadui4r7	0.54
41	panuwsxb	0.54
41	7hnh85wy	0.54
41	d07f65e8	0.54
41	a4jsvdhe	0.54
41	xadfvtxj	0.54
41	fs2xox7j	0.54
41	9pn30z0k	0.54
41	vp4kq39i	0.54
41	fkwi6ze8	0.54
41	6q0ln7kq	0.54
41	e5p43y3r	0.54
41	mjjjciff	0.54
41	yx8b2moc	0.53
41	kvezhyt5	0.53
41	k7v15131	0.53
41	mk6u58pi	0.53
41	pezm1tnw	0.53
41	0oxy9b1p	0.53
41	s0xhfla6	0.53
41	z3b0982s	0.53
41	4haf8aaw	0.53
41	3ymn9qo7	0.53
41	ws1ysmae	0.53
41	96xgsdlg	0.53
41	bbpj4j06	0.53
41	0g5scezh	0.53
41	7ru6tapp	0.53
41	a5dxjcau	0.53
41	rm7q689v	0.53
41	bj9fier3	0.53
41	7t14ugx8	0.53
41	9hh17k86	0.53
41	zpqgz95r	0.53
41	crqvdk4k	0.53
41	gitj540h	0.53
41	etqlqmmm	0.53
41	kc1pwdoe	0.53
41	rtnhndw3	0.53
41	wdw8omlo	0.53
41	nbj8fqml	0.53
41	x1wss7o8	0.52
41	e15xwcyc	0.52
41	4xi0akbo	0.52
41	7n7x93ql	0.52
41	q2lnl3ig	0.52
41	4cy3er3y	0.52
41	7f9sbdsb	0.52
41	c3poqb7q	0.52
41	kdphde62	0.52
41	uj8gyxru	0.52
41	c1pfdfpi	0.52
41	snzdjan9	0.52
41	85tgrqab	0.52
41	vhtc0jvq	0.52
41	5esd2eti	0.52
41	mu73bu7u	0.52
41	5zcydnre	0.52
41	753klfdp	0.52
41	g50woyb6	0.52
41	95fty9yi	0.52
41	km4g6y1m	0.52
41	xe07x65h	0.52
41	a2kill55	0.52
41	nep1mpl2	0.52
41	zbjgr9jk	0.52
41	go9d6k2o	0.52
41	z6j61cez	0.52
41	6rwr2tm1	0.52
41	za9pcqcy	0.52
41	92tvskxw	0.52
41	dl78j4f5	0.52
41	osh00y37	0.52
41	xtzat6id	0.52
41	k5uq1x68	0.52
41	deas7kr0	0.52
41	li8kvzdh	0.52
41	92o3dujh	0.52
41	rz589fel	0.52
41	ciqhdft3	0.52
41	w9a4tpsu	0.52
41	lgmdpxcl	0.52
41	hkh96r0x	0.52
41	0eo54xwb	0.52
41	7ofa04l1	0.52
41	2ig961lu	0.51
41	kjl04qy5	0.51
41	ynpqzu5l	0.51
41	j0sr3ifq	0.51
41	lah9mlkq	0.51
41	02bk8vtk	0.51
41	zkz8e1vd	0.51
41	d1kwh1mb	0.51
41	zd0arwmr	0.51
41	7q9jady4	0.51
41	2oi5km6u	0.51
41	alkhsb23	0.51
41	j1gi1cxu	0.51
41	6q883j4f	0.51
41	k0blvswa	0.51
41	jybxn9bs	0.51
41	ih37onc3	0.51
41	3jwl97qb	0.51
41	qlpvt29o	0.51
41	nnd1vccf	0.51
41	wd7tb8t9	0.51
41	hnc8thas	0.51
41	de6vwlh5	0.51
41	s6pwpsay	0.51
41	32thy3w1	0.51
41	9sqw617i	0.51
41	0l10n9n7	0.51
41	bfd1dmt3	0.51
41	bxqlan20	0.51
41	f7cy5oad	0.51
41	2d2d88t6	0.51
41	rnfwxt4b	0.51
41	43toyvr2	0.51
41	30ff3xg2	0.51
41	h0223hb5	0.51
41	ufhk519x	0.51
41	u2wxxcby	0.51
41	s823mver	0.51
41	55osk2g6	0.51
41	3l2bhhar	0.51
41	1u2d4m49	0.51
41	psz2usnx	0.5
41	o4rzmdm4	0.5
41	ttl8tu7b	0.5
41	jxu3056n	0.5
41	0xge1tlw	0.5
41	zpxwsg08	0.5
41	qi6w0sew	0.5
41	27ikx97x	0.5
41	bxwcixd7	0.5
41	fbcu88lv	0.5
41	fn22t0lf	0.5
41	0x24l2z6	0.5
41	tirw6l1c	0.5
41	q10pvwf5	0.5
41	5y6gjl2t	0.5
41	aqywne46	0.5
41	6xu7q927	0.5
41	sfiivwuc	0.5
41	dgnw57d2	0.5
41	e2xh6s42	0.5
41	p1hpq0i0	0.5
41	u42iq0jk	0.5
41	43ngt2qc	0.5
41	k6dcr2ec	0.5
41	f74q6nwj	0.5
41	4cz3nc4b	0.5
41	6we2k9fi	0.5
41	1ui0p8eu	0.5
41	jn6zofl7	0.5
41	vmyqyame	0.5
41	zi98dq1v	0.5
41	67g8z0rc	0.5
41	gyfnc26q	0.5
41	j2m91zte	0.5
41	f8yixsds	0.5
41	l4y7df2f	0.5
41	jf8elzsa	0.5
41	oh6t9b98	0.5
41	lfe5vaz1	0.5
41	dqjwcm0i	0.5
41	hzuw5u4p	0.5
41	guvkeog0	0.5
41	5way0sxn	0.5
41	nztnxj1c	0.5
41	ndk9atoa	0.5
41	64ugdvfe	0.5
41	8cw12q7i	0.5
41	in2edn29	0.5
41	g6pikj1r	0.5
41	wj5zlfz0	0.5
41	86muphtv	0.5
41	oeqf7uk9	0.5
41	8wyukvxi	0.5
41	9lft1r0b	0.5
41	t821mnvc	0.5
41	w94b4aft	0.49
41	33ixlhxc	0.49
41	72gkdkdx	0.49
41	o3lf5iq6	0.49
41	fmky8ang	0.49
41	megipjpn	0.49
41	4ulba7f6	0.49
41	y07xjnpe	0.49
41	cr0s5d1j	0.49
41	vn60yd46	0.49
41	rk42f012	0.49
41	fv8k5ckw	0.49
41	8pra3qay	0.49
41	kx9wvw8c	0.49
41	35xqlryc	0.49
41	6al4k4mk	0.49
41	zp0c26ne	0.49
41	r4e4tg7r	0.49
41	j6v0zaa7	0.49
41	z49nb5ej	0.49
41	mpjjf0qm	0.49
41	bzax1u33	0.49
41	alrf67ep	0.49
41	ux85tuny	0.49
41	x5vsbvfk	0.49
41	ofoqk100	0.49
41	djq0lvr2	0.49
41	yjbmi8ur	0.49
41	oko0od3i	0.49
41	28v5ny77	0.49
41	yysu5osg	0.49
41	vjrf6y70	0.49
41	qp7kdyhy	0.49
41	asijbdjl	0.49
41	h4holhit	0.49
41	e6br6v2d	0.49
41	yhr38d54	0.49
41	jg7dk9nr	0.49
41	o82ah0ct	0.49
41	l8fa0uiv	0.49
41	0otjksfs	0.49
41	2v2r0dxs	0.49
41	5nw3828d	0.49
41	dc30gkfe	0.49
41	ejg393zs	0.49
41	gxjsv896	0.49
41	8bmnyc73	0.49
41	o56j4qio	0.49
41	yaz13ikp	0.49
41	5h6d1obb	0.49
41	edzujcsa	0.49
41	pc16duhj	0.49
41	hug3pz1m	0.49
41	a8vwwpas	0.49
41	56xf9inq	0.49
41	3xvphg52	0.49
41	52c7myio	0.49
41	es0pi6ve	0.49
41	c8nrd4h9	0.49
41	hit7rs6q	0.49
41	l593auaj	0.49
41	czuq8rw5	0.49
